# id routmount q u
605	0.08	0.0264230	-0.0001080
606	0.08	0.0118243	0.0169861
607	0.08	0.0223770	-0.0015478
608	0.08	0.0206100	0.0269076
609	0.08	0.0147238	0.0098128
610	0.08	0.0134706	0.0011136
611	0.08	0.0054588	-0.0041325
612	0.08	-0.0054371	-0.0031518
613	0.08	-0.0102375	0.0027587
614	0.08	0.0267423	-0.0101555
615	0.03	-0.0106329	0.0012084
616	0.03	0.0246496	-0.0011642
617	0.03	-0.0271782	0.0406333
618	0.03	0.0109548	0.0061806
619	0.03	0.0089147	0.0161468
620	0.03	-0.0056995	0.0038232
621	0.03	0.0014267	0.0325100
622	0.03	0.0214282	-0.0161748
623	0.03	0.0140157	-0.0054967
624	0.03	-0.0053823	0.0227946
625	0.03	0.0158010	0.0151088
626	0.03	0.0136355	0.0042849
627	0.03	0.0100119	0.0137508
628	0.03	0.0038309	0.0027506
629	0.03	0.0128291	0.0159065
630	0.03	-0.0004586	-0.0009164
631	0.03	0.0189963	-0.0142441
632	0.03	0.0069648	0.0109035
633	0.03	-0.0091698	0.0241957
634	0.03	-0.0087453	0.0085879
635	0.03	0.0061783	0.0101213
636	0.03	0.0122832	0.0165093
637	0.05	-0.0369311	0.0263705
638	0.05	0.0219447	-0.0073398
639	0.05	-0.0017263	-0.0001690
640	0.05	0.0106371	0.0188614
641	1.50	0.0249543	0.0590191
642	1.50	-0.0193834	0.0048654
643	1.50	-0.0410417	0.0222847
644	1.50	0.0052818	0.0110301
645	1.50	-0.0110095	-0.0160416
646	1.50	0.0001463	0.0088113
647	1.50	0.0057469	-0.0135976
648	1.50	0.0011916	0.0048480
649	1.50	0.0155089	0.0284332
650	1.50	-0.0029072	-0.0044758
651	1.50	-0.0109574	-0.0120857
652	1.50	-0.0020532	0.0039816
653	1.50	0.0097125	-0.0249660
654	1.50	0.0005552	0.0022514
655	1.50	-0.0099919	-0.0113499
656	1.50	-0.0058298	-0.0338607
657	1.50	-0.0067050	0.0038922
658	1.50	0.0132869	0.0086671
659	1.50	-0.0181785	0.0111179
660	1.50	-0.0002145	-0.0012192
661	1.50	0.0180488	-0.0078449
662	1.50	0.0069437	0.0074017
663	0.07	0.0069509	-0.0031245
664	0.07	0.0364141	0.0420720
665	0.07	0.0366612	0.0049207
666	0.07	0.0256738	0.0053736
667	0.07	0.0270223	0.0129560
668	0.07	0.0291177	0.0059962
669	0.07	0.0236011	-0.0043097
670	0.07	0.0257856	0.0030453
671	0.07	0.0029230	-0.0004073
672	0.07	0.0148686	-0.0163771
673	0.07	-0.0078618	0.0046404
674	0.07	0.0181564	0.0123833
675	0.07	0.0081194	0.0110187
676	0.07	0.0139426	0.0042285
677	0.07	0.0451937	0.0222683
678	0.07	0.0376598	-0.0022982
679	0.07	0.0246644	-0.0019656
680	0.07	0.0152509	0.0043547
681	0.07	0.0037437	0.0020063
682	0.07	0.0171749	0.0070668
683	0.07	-0.0077375	0.0043919
684	0.07	0.0216656	-0.0055954
685	0.07	0.0223577	-0.0044758
686	0.20	-0.0295256	0.0308531
687	0.20	0.0161199	0.0136681
688	0.20	0.0040708	-0.0184321
689	0.20	-0.0040460	0.0334559
690	0.20	0.0071245	0.0428914
691	0.20	0.0018221	0.0292077
692	0.20	0.0055490	0.0139411
693	0.20	-0.0113724	-0.0275111
694	0.20	0.0032271	0.0234937
695	0.20	-0.0014510	0.0025171
696	0.20	-0.0279759	0.0303754
697	0.20	-0.0174187	-0.0140559
698	0.20	-0.0031927	0.0006261
699	0.20	-0.0215048	0.0291538
700	0.20	0.0001039	0.0090640
701	0.20	-0.0031305	0.0383083
702	0.20	0.0134946	0.0070578
703	0.20	0.0274897	0.0287391
704	0.20	-0.0134241	0.0742175
705	0.20	-0.0180519	0.0400750
706	0.20	-0.0182612	0.0303701
707	0.20	0.0019440	-0.0396062
708	0.20	-0.0109955	0.0047342
709	0.20	-0.0091186	0.0222717
710	0.20	-0.0043458	0.0253536
711	0.20	-0.0195781	0.0495142
712	0.11	-0.0139024	-0.0044906
713	0.11	0.0143994	0.0156501
714	0.11	-0.0088853	0.0284878
715	0.11	0.0082604	0.0096852
716	0.11	0.0139913	0.0110570
717	0.11	0.0078883	0.0133633
718	0.11	0.0034556	0.0315449
719	0.11	0.0103866	0.0126875
720	0.11	-0.0009553	0.0008137
721	0.11	0.0001106	-0.0029975
722	0.11	-0.0118859	0.0067437
723	0.11	0.0008248	-0.0056822
724	0.11	0.0203666	0.0008040
725	0.11	-0.0076924	0.0205888
726	0.11	-0.0023657	0.0126866
727	0.11	0.0247283	0.0448363
